,Unnamed: 0,Municity,Population (2020),Area (km2),Density (2020),Barangays_x,Class,Province_x,Article Link_x,Municity Key,Coordinates,Region,Province_y,District,Founded,Barangays_y,Government,Area,Elevation,Highest Elevation,Lowest Elevation,Population,Economy,Service Provider,Time Zone,Zip Code,PSGC,IDD Area Code,Native Languages,Website,Article Link_y,Ref. Id
20,20,San Isidro,4745,48.07,98.71,9,Mun,Abra,"/wiki/San_Isidro,_Abra",Abra|San Isidro,"{'Latitude': '17°28′N', 'Longitude': '120°36′E'}",Cordillera Administrative Region,Abra,Lo,{},9.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Elmerante M. Pacsa', 'Vice Mayor': 'Elixer M. Pacsa', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Antonio P. Bocarile', 'Janet M. Balanay', 'Venerando A. Pacsa Jr.', 'Eligeor G. Pacsa', 'Darwin B. Montero', 'Vivencio C. Dumaslan', 'Vicente M. Damian', 'Rey C. Bacarisa'], 'Electorate': {'Name': '3,339 voters ', 'Party': '2022'}}","[('Total', 48.072)]",220.0,521.0,32.0,"{'Total': 4745, 'Density': 99.0, 'Households': 1193}",,{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2809,140121000.0,+63 (0)74,"['Itneg', ' Ilocano', ' Tagalog</td>']",,"/wiki/San_Isidro,_Abra",m:140121000
21,21,San Juan,10688,64.08,166.79,19,Mun,Abra,"/wiki/San_Juan,_Abra",Abra|San Juan,"{'Latitude': '17°41′N', 'Longitude': '120°44′E'}",Cordillera Administrative Region,Abra,Lo,"February 28, 1929",19.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Meynardo M. Bautista Jr.', 'Vice Mayor': 'Ari Lucas Bautista', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Jane Roxanne B. Tagudar', 'Generoso C. Bose', 'Rolando B. Burgos', 'Resty V. Ortega', 'Apollo M. Bernardino', 'Rodolfo B. Tubadeza', 'Judimar B. Ta-a', 'Norman B. Labanen'], 'Electorate': {'Name': '7,790 voters ', 'Party': '2022'}}","[('Total', 64.082)]",139.0,421.0,52.0,"{'Total': 10688, 'Density': 170.0, 'Households': 2525}","{'Income class': '5th municipal income class', 'Poverty incidence': 18.12, 'Revenue': 106800000.0, 'Assets': 353900000.0, 'Expenditure': 58510000.0, 'Liabilities': 66080000.0}",{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2823,140122000.0,+63 (0)74,"['Itneg', ' Ilocano', ' Tagalog</td>']",,"/wiki/San_Juan,_Abra",m:140122000
22,22,San Quintin,5705,66.59,85.67,6,Mun,Abra,"/wiki/San_Quintin,_Abra",Abra|San Quintin,"{'Latitude': '17°32′N', 'Longitude': '120°31′E'}",Cordillera Administrative Region,Abra,Lo,{},6.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Jovellen D. Aznar', 'Vice Mayor': 'Crisreto F. Cotchay', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Alberto C. Agcolob', 'Glenda A. Garcia', 'Merlita M. Aznar', 'Mario D. Ferrer', 'Dennis C. de Peralta', 'Amado V. Cabilan', 'Francis Oliver F. Munar', 'Teresita J. Garcia'], 'Electorate': {'Name': '4,411 voters ', 'Party': '2022'}}","[('Total', 66.592)]",140.0,619.0,7.0,"{'Total': 5705, 'Density': 86.0, 'Households': 1438}","{'Income class': '5th municipal income class', 'Poverty incidence': 22.34, 'Revenue': 113100000.0, 'Assets': 385500000.0, 'Expenditure': 68750000.0, 'Liabilities': 43280000.0}",{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2808,140123000.0,+63 (0)74,"['Itneg', ' Ilocano', ' Tagalog</td>']",,"/wiki/San_Quintin,_Abra",m:140123000
23,23,Tayum,14869,61.14,243.2,11,Mun,Abra,/wiki/Tayum,Abra|Tayum,"{'Latitude': '17°37′N', 'Longitude': '120°40′E'}",Cordillera Administrative Region,Abra,Lo,{},11.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Placido P. Eduarte Jr.', 'Vice Mayor': 'Emmanuel Eleazar B. Eduarte', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Agustin B. Barbieto Jr.', 'Romel Flor B. Tamo', 'Avelino T. Tejero', 'Bienvenido A. Dion Jr.', 'Teresa B. Millare', 'Joel P. Flores', 'Eduardo A. Tejero', 'Rafael T. Cariño'], 'Electorate': {'Name': '10,571 voters ', 'Party': '2022'}}","[('Total', 61.142)]",70.0,283.0,31.0,"{'Total': 14869, 'Density': 240.0, 'Households': 3507}","{'Income class': '5th municipal income class', 'Poverty incidence': 13.46, 'Revenue': 78230000.0, 'Assets': 478400000.0, 'Expenditure': 86500000.0, 'Liabilities': 57900000.0}",{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2803,140124000.0,+63 (0)74,"['Itneg', ' Ilocano', ' Tagalog</td>']",,/wiki/Tayum,m:140124000
24,24,Tineg,4977,744.8,6.68,10,Mun,Abra,/wiki/Tineg,Abra|Tineg,"{'Latitude': '17°47′N', 'Longitude': '120°56′E'}",Cordillera Administrative Region,Abra,Lo,{},10.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Brethen Jireeh G. Crisologo', 'Vice Mayor': 'Corinthia D. Crisologo', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Edwin B. Crisologo Sr.', 'Ruben T. Calubing', 'Boyet V. Ayaba', 'Myrna Herminia C. Turalba', 'Richard U. Batawang', 'Fatima V. Lalugan', 'Jonathan G. Benwagen', 'Edward M. Gavino'], 'Electorate': {'Name': '3,169 voters ', 'Party': '2022'}}","[('Total', 744.82)]",835.0,1562.0,421.0,"{'Total': 4977, 'Density': 6.7, 'Households': 875}","{'Income class': '2nd municipal income class', 'Poverty incidence': 19.82, 'Revenue': 218800000.0, 'Assets': 640700000.0, 'Expenditure': 128300000.00000001, 'Liabilities': 134199999.99999999}",{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2822,140125000.0,+63 (0)74,"['Isnag', ' Itneg', ' Ilocano', ' Tagalog</td>']",,/wiki/Tineg,m:140125000
25,25,Tubo,5674,409.87,13.84,10,Mun,Abra,"/wiki/Tubo,_Abra",Abra|Tubo,"{'Latitude': '17°16′N', 'Longitude': '120°44′E'}",Cordillera Administrative Region,Abra,Lo,{},10.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Liberty B. La-os', 'Vice Mayor': 'Guilbert P. Ballangan', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Florentino W. Patil-Ao Jr.', 'Marcelino B. Pe Benito Sr.', 'Nomer B. Macario', 'Saulo A. del Rosario Jr.', 'Rodrigo B. Tadlang', 'Benjamin N. Dawala', 'Elmer C. Alem', 'Thomas B. Lawagan'], 'Electorate': {'Name': '3,793 voters ', 'Party': '2022'}}","[('Total', 409.872)]",576.0,1422.0,168.0,"{'Total': 5674, 'Density': 14.0, 'Households': 1028}","{'Income class': '4th municipal income class', 'Poverty incidence': 20.17, 'Revenue': 143000000.0, 'Assets': 303700000.0, 'Expenditure': 102200000.0, 'Liabilities': 23260000.0}",{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2814,140126000.0,+63 (0)74,"['Itneg', ' Ilocano', ' Tagalog</td>']",,"/wiki/Tubo,_Abra",m:140126000
26,26,Villaviciosa,5675,102.93,55.13,8,Mun,Abra,"/wiki/Villaviciosa,_Abra",Abra|Villaviciosa,"{'Latitude': '17°26′N', 'Longitude': '120°38′E'}",Cordillera Administrative Region,Abra,Lo,{},8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Jose W. Lagen Jr.', 'Vice Mayor': 'Marjorie L. Lagen', 'Representative': 'Menchie B. Bernos', 'Municipal Council': ['Nelson L. Piyo', 'Celia B. Oydoc', 'Christian Ian C. Pilar', 'Nixon B. Belmes', 'Amelito M. Bagno', 'Floro B. Fontanilla', 'Elsie L. Bona', 'Tessie G. Paned'], 'Electorate': {'Name': '4,464 voters ', 'Party': '2022'}}","[('Total', 102.932)]",325.0,667.0,126.0,"{'Total': 5675, 'Density': 55.0, 'Households': 1367}","{'Income class': '5th municipal income class', 'Poverty incidence': 19.1, 'Revenue': 230200000.0, 'Assets': 725600000.0, 'Expenditure': 91290000.0, 'Liabilities': 36030000.0}",{'Electricity': 'Abra Electric Cooperative (ABRECO)'},UTC+8 (PST),2811,140127000.0,+63 (0)74,"['Itneg', ' Atta', ' Ilocano', ' Tagalog</td>']",,"/wiki/Villaviciosa,_Abra",m:140127000
27,27,Buenavista,68892,475.61,144.85,25,Mun,Agusan del Norte,"/wiki/Buenavista,_Agusan_del_Norte",Agusan del Norte|Buenavista,"{'Latitude': '8°58′N', 'Longitude': '125°25′E'}",Caraga,Agusan del Norte,2,"January 1, 1937",25.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Joselito T. Roble', 'Vice Mayor': 'Atty\n Ramon Alejandro G. Bungabong', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'Ruben A. Gonzaga', 'Ferdinand G. Daguipa', 'Charleston T. David', 'Afro H. Arreza III', 'Salvador L. Satorre', 'Eduardo P. Makiling', 'Rodrigo M. Luzon', 'Roel T. Arobo'], 'Electorate': {'Name': '52,635 voters ', 'Party': '2022'}}","[('Total', 475.612)]",18.0,228.0,0.0,"{'Total': 68892, 'Density': 140.0, 'Households': 16512}","{'Income class': '1st municipal income class', 'Poverty incidence': 32.2, 'Revenue': 271900000.0, 'Assets': 611500000.0, 'Expenditure': 272400000.0, 'Liabilities': 186100000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8601,160201000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",,"/wiki/Buenavista,_Agusan_del_Norte",m:160201000
28,28,Butuan,372910,816.62,456.65,86,HUC,Agusan del Norte,/wiki/Butuan,Agusan del Norte|Butuan,"{'Latitude': '8°56′53″N', 'Longitude': '125°32′35″E'}",Caraga,Agusan del Norte (geographically only),1,"January 31, 1901",864.0,"{'Type': 'Sangguniang Panlungsod', 'Mayor': {'Name': 'Ronnie Vicente C. Lagnada ', 'Party': 'NP'}, 'Vice Mayor': {'Name': 'Lawrence Lemuel H. Fortun ', 'Party': 'NP'}, 'Representative': {'Name': 'Jose S. Aquino II ', 'Party': 'Lakas'}, 'City Council': '\nMembers\nGlenn C. CarampatanaFerdinand E. NalcotDerrick A. PlazaCromwell P. NortegaRema E. BurdeosEhrnest John C. SanchezJohn Gil S. Unay Sr.Joseph Omar O. AndayaCherry May G. BusaVincent Rizal C. Rosario\n', 'Electorate': {'Name': '225,895 voters ', 'Party': '2022'}}","[('Total', 816.622)]",144.0,1912.0,0.0,"{'Total': 372910, 'Density': 460.0, 'Households': 89408}","{'Gross domestic product': '₱57.370 billion (2022)[8]\n$1.014 billion (2022)[9]', 'Income class': '1st city income class', 'Poverty incidence': 22.6, 'Revenue': 2700000000.0, 'Assets': 8690000000.0, 'Expenditure': 1609000000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8600,160202000.0,+63 (0)85,,www.butuan.gov.ph,/wiki/Butuan,m:160202000
29,29,Cabadbaran,80354,214.44,374.72,31,CC,Agusan del Norte,/wiki/Cabadbaran,Agusan del Norte|Cabadbaran,"{'Latitude': '9°07′N', 'Longitude': '125°32′E'}",Caraga,Agusan del Norte,2,1894,31.0,"{'Type': 'Sangguniang Panlungsod', 'Mayor': 'Judy C. Amante', 'Vice Mayor': 'Rey G. Jamboy', 'Representative': 'Dale Corvera', 'City Council': '\nMembers\nInez Rosario A. AmanteLeo Dale A. CorveraJohn Paul C. FamadorOliver C. BulangJoan A. MondingAbner P. Caga-ananCelson A. SanchezJudith P. CuenoLovejoy B. QuiambaoAlan M. Asio\n', 'Electorate': {'Name': '56,968 voters ', 'Party': '2022'}}","[('Total', 214.442)]",200.0,2012.0,0.0,"{'Total': 80354, 'Density': 370.0, 'Households': 19224}","{'Income class': '6th city income class', 'Poverty incidence': 27.91, 'Revenue': 808900000.0, 'Assets': 2397000000.0, 'Expenditure': 631300000.0, 'Liabilities': 321700000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8605,160203000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Tagalog', ' Surigaonon', ' Higaonon</td>']",www.cabadbaranadn.gov.ph,/wiki/Cabadbaran,m:160203000
30,30,Carmen,23172,311.02,74.5,8,Mun,Agusan del Norte,"/wiki/Carmen,_Agusan_del_Norte",Agusan del Norte|Carmen,"{'Latitude': '9°00′N', 'Longitude': '125°16′E'}",Caraga,Agusan del Norte,2,"July 1, 1949",8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Jovitte C. Calo', 'Vice Mayor': 'Ramon M. Calo', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'Erma R. Estoque', 'Corazon T. Alpuerto', 'Gilda A. Samaco', 'Maria Riza P. Ledesma', 'Eva D. Palarca', 'Julius S. Tamayo', 'Abraham R. dela Cruz Jr.', 'Romel Jhun C. Ledesma'], 'Electorate': {'Name': '15,301 voters ', 'Party': '2022'}}","[('Total', 311.022)]",56.0,330.0,0.0,"{'Total': 23172, 'Density': 75.0, 'Households': 5874}","{'Income class': '4th municipal income class', 'Poverty incidence': 32.62, 'Revenue': 121800000.0, 'Assets': 270500000.0, 'Expenditure': 111700000.0, 'Liabilities': 45750000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8603,160204000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.carmenadn.gov.ph,"/wiki/Carmen,_Agusan_del_Norte",m:160204000
31,31,Jabonga,24855,293.0,84.83,15,Mun,Agusan del Norte,/wiki/Jabonga,Agusan del Norte|Jabonga,"{'Latitude': '9°20′35″N', 'Longitude': '125°30′56″E'}",Caraga,Agusan del Norte,2,{},15.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Napoleon M. Montero', 'Vice Mayor': 'Danny M. Moran', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'LANQUINO, MELVIN', 'TELLO, VICMAR', 'GANOT, JULIE', 'BERMUDEZ, PAM', 'MALDO, BEMBOT', 'CARSULA, GING', 'PEROY, TATA', 'ALINGATO, INDAY'], 'Electorate': {'Name': '17,083 voters ', 'Party': '2022'}}","[('Total', 2932.0)]",114.0,627.0,0.0,"{'Total': 24855, 'Density': 85.0, 'Households': 6207}","{'Income class': '3rd municipal income class', 'Poverty incidence': 38.15, 'Revenue': 138600000.0, 'Assets': 287200000.0, 'Expenditure': 116400000.0, 'Liabilities': 160300000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8607,160205000.0,+63 (0)85,"['Surigaonon', ' Butuanon', ' Cebuano', ' Higaonon', ' Mamanwa', ' Tagalog</td>']",www.jabongaadn.gov.ph,/wiki/Jabonga,m:160205000
32,32,Kitcharao,21278,171.92,123.77,11,Mun,Agusan del Norte,/wiki/Kitcharao,Agusan del Norte|Kitcharao,"{'Latitude': '9°28′N', 'Longitude': '125°35′E'}",Caraga,Agusan del Norte,2,"August 29, 1963",11.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Aristotle E. Montante', 'Vice Mayor': 'Leo D. Galua', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'Visminda L. Nueva', 'Romeo B. Dizon', 'Apolinario M. Galido', 'Ricardo M. Agan', 'Merlina M. Cebrian', 'Miguelito E. Baron', 'Joseph C. Remonte', 'Zosima R. Samoya'], 'Electorate': {'Name': '14,542 voters ', 'Party': '2022'}}","[('Total', 171.922)]",168.0,772.0,38.0,"{'Total': 21278, 'Density': 120.0, 'Households': 4969}","{'Income class': '4th municipal income class', 'Poverty incidence': 30.55, 'Revenue': 115100000.0, 'Assets': 520200000.00000006, 'Expenditure': 102400000.0, 'Liabilities': 91800000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8609,160206000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Mamanwa', ' Tagalog</td>']",www.kitcharaoadn.gov.ph,/wiki/Kitcharao,m:160206000
33,33,Las Nieves,30240,582.69,51.9,20,Mun,Agusan del Norte,"/wiki/Las_Nieves,_Agusan_del_Norte",Agusan del Norte|Las Nieves,"{'Latitude': '8°44′N', 'Longitude': '125°36′E'}",Caraga,Agusan del Norte,1,{},20.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Karen S. Rosales', 'Vice Mayor': 'Virgilio R. Escasiñas, Jr., LLB', 'Representative': 'Jose S. Aquino II', 'Municipal Council': ['', 'Florante G. Largo', 'Rodrigo B. Calang', 'Reinario P. Rosales', 'Francisco G. Namuag Jr.', 'Jacinto T. Fabro Sr.', 'Joventino N. Manliguez', 'Antonio N. Jongko', 'Jessica H. Navarroza'], 'Electorate': {'Name': '21,014 voters ', 'Party': '2022'}}","[('Total', 582.692)]",31.0,155.0,7.0,"{'Total': 30240, 'Density': 52.0, 'Households': 6513}","{'Income class': '2nd municipal income class', 'Poverty incidence': 42.45, 'Revenue': 202400000.0, 'Assets': 481200000.0, 'Expenditure': 169900000.0, 'Liabilities': 101400000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8610,160207000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.lasnievesadn.gov.ph,"/wiki/Las_Nieves,_Agusan_del_Norte",m:160207000
34,34,Magallanes,22293,44.31,503.11,8,Mun,Agusan del Norte,"/wiki/Magallanes,_Agusan_del_Norte",Agusan del Norte|Magallanes,"{'Latitude': '9°01′N', 'Longitude': '125°31′E'}",Caraga,Agusan del Norte,2,21 June 1969,8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Cesar C. Cumba', 'Vice Mayor': 'Demosthenes H. Arabaca', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'Martina A. Castrodes', 'Diomiel A. Basnig', 'Rolando C. Dapar', 'Marilou M. Cumba', 'Meriam G. Pagaran', 'Leah Georgette B. Amodia', 'Amanoden A. Mulok', 'James M. dela Fuerta Sr.'], 'Electorate': {'Name': '16,774 voters ', 'Party': '2022'}}","[('Total', 44.312)]",50.0,134.0,-2.0,"{'Total': 22293, 'Density': 500.0, 'Households': 5174}","{'Income class': '4th municipal income class', 'Poverty incidence': 31.37, 'Revenue': 104800000.0, 'Assets': 349600000.0, 'Expenditure': 117500000.0, 'Liabilities': 66640000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8604,160208000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.magallanesadn.gov.ph,"/wiki/Magallanes,_Agusan_del_Norte",m:160208000
35,35,Nasipit,44822,144.4,310.4,19,Mun,Agusan del Norte,/wiki/Nasipit,Agusan del Norte|Nasipit,"{'Latitude': '8°59′N', 'Longitude': '125°20′E'}",Caraga,Agusan del Norte,2,"August 1, 1929",19.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Roscoe Democrito B. Plaza', 'Vice Mayor': 'Leonardo C. Beniga', 'Representative': 'Dale B. Corvera', 'Municipal Council': ['', 'Felipe O. Abigan Jr.', 'Carlo Ometer', 'Bongcor Corvera', 'Raul Olario', 'Christopher N. Timogan', 'Emelenda Deloso', 'Paterno S. Corvera Jr.', 'Arcelo Tamayo'], 'Electorate': {'Name': '30,279 voters ', 'Party': '2022'}}","[('Total', 144.42)]",31.0,375.0,0.0,"{'Total': 44822, 'Density': 310.0, 'Households': 10580}","{'Income class': '3rd municipal income class', 'Poverty incidence': 28.57, 'Revenue': 170100000.0, 'Assets': 317300000.0, 'Expenditure': 178700000.0, 'Liabilities': 67080000.0}","{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)', 'Water': 'Nasipit Water District'}",UTC+8 (PST),8602,160209000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.nasipitsite.com,/wiki/Nasipit,m:160209000
36,36,Remedios T. Romualdez,17155,79.15,216.74,8,Mun,Agusan del Norte,/wiki/Remedios_T._Romualdez,Agusan del Norte|Remedios T. Romualdez,"{'Latitude': '9°03′N', 'Longitude': '125°35′E'}",Caraga,Agusan del Norte,2,"September 08, 1982",8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Richard P. Daquipil', 'Vice Mayor': 'Eleuterio D. Enriquez', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'Bernarditha B. Daquipil', 'Juvy P. Soliva', 'Romeo P. Agusin', 'Elsie Mae D. Simbajon', 'Vicente P. Talili', 'Christopher S. Tinoy', 'Asforas A. Gica', 'Mark David L. Ceniza'], 'Electorate': {'Name': '13,580 voters ', 'Party': '2022'}}","[('Total', 79.152)]",26.0,2013.0,1.0,"{'Total': 17155, 'Density': 220.0, 'Households': 4035}","{'Income class': '5th municipal income class', 'Poverty incidence': 34.0, 'Revenue': 88260000.0, 'Assets': 247000000.0, 'Expenditure': 69910000.0, 'Liabilities': 50660000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8611,160212000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.rtradn.gov.ph,/wiki/Remedios_T._Romualdez,m:160212000
37,37,Santiago,28657,275.61,103.98,9,Mun,Agusan del Norte,"/wiki/Santiago,_Agusan_del_Norte",Agusan del Norte|Santiago,"{'Latitude': '9°16′N', 'Longitude': '125°34′E'}",Caraga,Agusan del Norte,2,"January 1, 1937",9.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Franklin D. Lim', 'Vice Mayor': 'Zenaida C. Lim', 'Representative': 'Ma. Angelica Amante-Matba', 'Municipal Council': ['', 'Brendo P. Acierto', 'Sulpicio T. Dedumo', 'Benjie L. Montes', 'Esmeraldo R. Acierto Jr.', 'Luzmindo M. Pascua', 'Lutgardes M. Dolaoco', 'Nestor M. Monteclaro', 'Danilo G. Pablo Sr.'], 'Electorate': {'Name': '15,420 voters ', 'Party': '2022'}}","[('Total', 275.612)]",267.0,1059.0,23.0,"{'Total': 28657, 'Density': 100.0, 'Households': 5858}","{'Income class': '4th municipal income class', 'Poverty incidence': 41.8, 'Revenue': 153300000.0, 'Assets': 333900000.0, 'Expenditure': 105900000.0, 'Liabilities': 42980000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8608,160210000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.santiagoadn.gov.ph,"/wiki/Santiago,_Agusan_del_Norte",m:160210000
38,38,Tubay,25785,138.09,186.73,13,Mun,Agusan del Norte,/wiki/Tubay,Agusan del Norte|Tubay,"{'Latitude': '9°10′N', 'Longitude': '125°31′E'}",Caraga,Agusan del Norte,2,{},13.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Engr Jimmy Luison Beray.', 'Vice Mayor': 'Raquim D. Cuyos', 'Representative': 'Dale B. Corvera', 'Municipal Council': ['', 'Loreto L. Lapida.', 'Nilo Mordeno', 'Roselyn P. Simbajon.', 'JayMark Graven', 'Michael Balite', 'Teodulfo F. Cepeda', 'Giovani Pioco', 'Rosalina Guzo'], 'Electorate': {'Name': '22,625 voters ', 'Party': '2022'}}","[('Total', 138.092)]",27.0,457.0,0.0,"{'Total': 25785, 'Density': 190.0, 'Households': 6070}","{'Income class': '4th municipal income class', 'Poverty incidence': 38.02, 'Revenue': 143800000.0, 'Assets': 234800000.0, 'Expenditure': 130699999.99999999, 'Liabilities': 31450000.0}",{'Electricity': 'Agusan del Norte Electric Cooperative (ANECO)'},UTC+8 (PST),8606,160211000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",tubayagusan.wordpress.com,/wiki/Tubay,m:160211000
39,39,Bayugan,109499,688.77,158.98,43,CC,Agusan del Sur,/wiki/Bayugan,Agusan del Sur|Bayugan,"{'Latitude': '8°43′N', 'Longitude': '125°45′E'}",Caraga,Agusan del Sur,1,"August 20, 1961",43.0,"{'Type': 'Sangguniang Panlungsod', 'Mayor': 'Kirk A. Asis', 'Vice Mayor': 'Kim Lope A. Asis', 'Representative': 'Alfelito M. Bascug', 'City Council': '\nMembers\nKim A. AsisJonathan D. SayonRizalina B. ParbaAn Janette A. Alonde-RanaCharles P. AnggayongGilbert M. HonculadaCharles C. SalazarFortunato A. Paway IIPrimitivo N. AlimpoosOrlando A. Sevilla\n', 'Electorate': {'Name': '65,245 voters ', 'Party': '2022'}}","[('Total', 688.772)]",270.0,1295.0,8.0,"{'Total': 109499, 'Density': 160.0, 'Households': 26259}","{'Income class': '5th city income class', 'Poverty incidence': 31.9, 'Revenue': 1208000000.0, 'Assets': 4506000000.0, 'Expenditure': 740000000.0, 'Liabilities': 470400000.0}",{'Electricity': 'Agusan del Sur Electric Cooperative (ASELCO)'},UTC+8 (PST),8502,160301000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.bayugan.gov.ph,/wiki/Bayugan,m:160301000
40,40,Bunawan,47512,512.16,92.77,10,Mun,Agusan del Sur,/wiki/Bunawan,Agusan del Sur|Bunawan,"{'Latitude': '8°11′N', 'Longitude': '125°59′E'}",Caraga,Agusan del Sur,2,"January 26, 1959",10.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Sylvia B. Elorde', 'Vice Mayor': 'Gilbert G. Elorde', 'Representative': 'Adolph Edward G. Plaza', 'Electorate': {'Name': '24,853 voters ', 'Party': '2022'}}","[('Total', 512.162)]",97.0,805.0,17.0,"{'Total': 47512, 'Density': 93.0, 'Households': 11924}","{'Income class': '1st municipal income class', 'Poverty incidence': 32.35, 'Revenue': 359800000.0, 'Assets': 1189000000.0, 'Expenditure': 278800000.0, 'Liabilities': 168600000.0}",{'Electricity': 'Agusan del Sur Electric Cooperative (ASELCO)'},UTC+8 (PST),8506,160302000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Higaonon', ' Tagalog</td>']",www.bunawan.gov.ph,/wiki/Bunawan,m:160302000
41,41,Esperanza,59353,1355.48,43.79,47,Mun,Agusan del Sur,"/wiki/Esperanza,_Agusan_del_Sur",Agusan del Sur|Esperanza,"{'Latitude': '8°41′N', 'Longitude': '125°39′E'}",Caraga,Agusan del Sur,1,"September 11, 1953",47.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Leonida P. Manpatilan', 'Vice Mayor': 'Eric Rey G. Siohan', 'Representative': 'Alfelito M. Bascug', 'Electorate': {'Name': '32,629 voters ', 'Party': '2022'}}","[('Total', 1355.482)]",312.0,1991.0,0.0,"{'Total': 59353, 'Density': 44.0, 'Households': 13240}","{'Income class': '1st municipal income class', 'Poverty incidence': 44.1, 'Revenue': 403500000.0, 'Assets': 1231000000.0, 'Expenditure': 344400000.0, 'Liabilities': 553300000.0}",{'Electricity': 'Agusan del Sur Electric Cooperative (ASELCO)'},UTC+8 (PST),8513,160303000.0,+63 (0)85,"['Agusan', ' Butuanon', ' Cebuano', ' Higaonon', ' Tagalog</td>']",www.esperanza.gov.ph,"/wiki/Esperanza,_Agusan_del_Sur",m:160303000
